Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
99.18641506217662,91.68161858797842,97.03426227646649,121.26236912946528,106.49147945129957,109.77547475867111,107.33352006770897,100.9463057418622,95.18860796878327,85.20275897274635
99.43590795900289,89.52088029963497,97.59115628226958,123.38178368291908,106.56770293632411,109.65074514887971,106.91939203459708,101.55052611828057,94.11031125545742,85.09451241419077
98.2747563921277,89.2745873574904,97.6605571262784,121.32657541549501,105.41464428814469,110.17561093627954,107.99104071621346,104.81698599549767,94.38834541658264,85.47796961238201
100.58367058460777,90.03420133207896,96.80205635285694,121.13142757420945,105.79345783980554,111.35580730947436,107.55337411501947,105.02008765708604,96.84399270643272,85.78095159664882
101.72544027641595,90.08440182978194,96.80356052364654,125.74710782076856,107.22038817350705,112.23650275390236,108.40479715459853,105.96359950983422,98.95017345034826,84.75720516874358
101.72662136979274,91.35712841585098,96.91711019053537,127.71462618499318,107.61278860421915,110.98799781904434,106.51806123591423,105.16763336824397,99.59641298148445,86.84403757038316
100.08423409417391,91.16587720643537,97.73423743693796,128.94987752765653,109.43661992453839,112.67682446414327,106.22099652416614,108.09618770161681,97.97615047880221,86.04224344460117
101.20491507602125,89.99725488567749,98.88310873134964,126.54052430526335,110.38178504872968,111.90230501749514,104.18359193827949,107.94356332865402,97.78490620915893,84.85314415298834
99.38696613348372,88.44902729232756,96.28812438697597,126.10920619141109,107.85775224411987,111.35527954964492,105.27099293662872,107.97898215986166,98.2870854648267,86.27630036001067
98.83716212309349,89.28174209626172,96.54394486092988,126.79571583693965,107.71057201661193,110.97262880139272,103.46421706089284,108.52683381062229,97.72864768935308,88.51153698271219
97.08077554110855,89.59304379730104,95.25509576339638,126.54994965975852,109.6284668228991,111.5278909036213,102.68113415539857,107.9641529001681,98.80627276481394,88.36969992980201
97.30736412024456,89.25499147889525,94.5491756502014,130.23788965539288,110.54317615809082,110.32772420980648,103.83338042719636,108.33165869290222,99.18200911755146,87.41191914819227
97.7085660049961,90.37095769014185,95.89545887688088,130.14855896823718,113.04865947689721,108.69743164977277,104.52848156032259,108.60259454430894,100.69914637256984,89.48690460129194
95.43454206272469,90.20391511020813,94.39738961974513,132.86446773077094,112.11445841667769,109.39684988835488,104.5801250401996,109.29258874137717,101.82338194022351,89.21178825142763
97.14589946251535,87.98635166215564,95.33988172560926,136.2831488809095,113.61404895191356,107.5573100679988,104.94432484327758,111.13250256160457,102.80609518559622,88.93479904855776
94.76141997676808,86.85821582959414,94.66039070871469,136.66188606446738,114.62631636442215,107.43239631105519,106.12703854513907,112.47567247641099,102.19754186414653,89.45984631135298
95.42038670316276,87.40797245495055,95.29476540471393,137.56085213039339,116.1916102534861,108.65392690103009,109.34361236204049,112.89289551621071,100.64502250930767,88.32156028483051
94.81101263869772,88.81904955800279,92.7586130601543,139.09390632598132,115.89365138873313,107.58418567631014,109.48574761986573,113.8760661516578,101.43523760622652,86.89449817164422
93.82990049262004,89.84663964491386,91.53589285518503,137.94339837126023,116.15479842948653,106.98417641371498,108.3691768970876,113.4001931266955,102.30473901657417,87.33778252567322
93.78134685366132,90.27517499915818,91.67232842973172,139.03715948240836,113.82044785503143,106.26576977453762,109.44355335271057,112.29056477706911,104.07395169534158,86.146191862521
93.07136953049195,89.49127010924538,91.23136965451259,139.70113136327885,111.48185316890931,105.51915123813285,109.88566355385016,112.39554601850317,105.02937853619663,86.82562964224611
96.62221531657516,89.89780727841186,91.86291301641948,141.65266183775574,109.74781461045464,103.27018718738601,109.05827083151378,113.25321459116562,104.15494318194321,86.62483727247215
96.91753859933492,89.58890081826397,93.82547325839788,144.2189657475707,110.4022461838562,102.54788342434192,111.16842619728781,114.17068574254104,102.9167052834854,85.12461938555099
96.66295695115149,89.83371192895316,93.43687501598912,144.7140357400354,110.06615479254667,101.88192285614642,109.04829780551668,113.56196034045037,103.67062043220167,85.84384517474798
96.62131573893392,89.43212480006008,94.12613469881367,146.36413030049079,109.43183030101832,101.6176748121258,109.95126837912188,112.45182798781582,103.71740036420817,85.78046236053625
95.31446606770723,90.07967098041182,92.86235974868636,145.83980816990828,109.2647771206729,100.90285336197982,110.56985120468899,111.85828794954686,103.88037484159321,85.56767794905646
92.32918451957647,90.83034277576255,92.4996145230576,146.43851717904607,109.47388640408684,98.92296682581392,109.8053696651777,112.06749106131318,102.62727285086433,86.89245959374783
93.35297060723352,91.31097831079677,90.48435038621567,146.0224988769098,112.46348563369426,98.90428453887465,109.71581784110656,111.86924968322917,101.23458167652039,85.23868802043134
93.15611193673017,91.12212270614627,90.74494154553828,145.51584919205925,114.41788429547192,99.10127267327046,109.5436152827863,112.82230317963568,100.91574295655559,85.36260146092924
92.14068911100449,91.45883728224617,91.41232076507006,147.62784622549157,115.39590320614633,101.17125121832315,109.0375300523586,112.08931339399959,100.71150032609839,85.80396933944112
94.48234701765105,91.95328395912956,90.18384883585155,146.44822200475105,114.81584078951069,100.8529924309088,108.52465986061375,108.85004434015349,100.7550479370303,86.41500486628235
94.6511643856432,93.7541490740303,89.51012719817754,148.8150240011772,115.58411601031173,102.24853283699089,111.00820457575455,108.52431726221764,97.45009316017283,86.8387294005651
95.66656868452085,92.7596790990157,88.85689280246821,148.11366112121965,114.55799633363067,103.11735474501589,113.51759944397703,107.94979421018758,95.33325096305697,87.80656585909912
97.27041045210773,90.28695168865727,87.8080661557769,150.7443923637525,113.71492585137099,103.01701974745794,116.48519284795884,107.91769209380976,94.36217980293861,87.25584603939018
95.93399835480405,90.26714971824987,88.42449987704082,154.9912016741889,113.23178533294771,103.81780557126412,115.93557797498464,109.40070065992819,93.95964018387626,85.43107621581414
94.55779519368085,90.66232547101444,85.99286638747796,156.76180217833894,111.96900462952914,102.86446713899706,115.77189858433974,110.67571565281469,94.40030653501739,88.31873480840561
97.20303415255923,90.10423896479665,86.19478124346243,158.18961997874078,112.75223249553679,103.45825895499148,116.12845969582948,112.43959408856642,94.61088996359513,89.39854730531458
98.28380435461406,89.29391160409091,86.63708414742567,157.81008670602927,112.05351895661677,103.24729473434549,115.89236064989008,112.52035680011645,95.05277191106448,88.80432143581189
96.190865446242,88.34115893296416,87.00949186845872,157.56518181026934,112.66957143951994,105.8417030770374,118.27450722116069,113.58061795551106,96.58200406624931,90.15427606477967
97.48001052107091,87.40056226539278,86.77129488961015,157.90147635311575,112.10345753673239,106.79902916282164,116.25639920101074,114.02404100525605,98.13203477203153,91.18916351328538
96.72956004688169,88.07413777198637,88.65316886841515,159.07596233112233,111.0954744363539,108.56663525013212,114.89254581318778,113.58164891950109,97.05548874456063,89.47057288387681
96.21797265222649,87.3028751196779,88.14845873801852,161.23999715509973,113.26433843968316,107.71584869917443,117.46152694511542,114.92862625821022,95.99368852755028,89.13759525586758
96.86360076712621,86.93521355286545,88.84130061028351,158.6793922698624,114.36012603579384,107.18936372714212,118.98699787630534,115.08574531192279,95.79238961715262,90.75511905472375
97.2937118734854,88.26723180442511,90.1067582005339,163.61202800147834,112.5872829638222,104.90099389389937,117.86569404715212,116.95587387013052,92.20217873167817,89.19184453137014
97.91670763125158,87.05868820848204,91.01955276289186,165.41810453540816,112.48286306298239,106.24296786113696,118.29837865869021,118.33915730004514,93.72173355616347,91.19398197420658
98.14950850418084,87.60605811490258,90.00942490186567,165.79472141272754,111.66352341105845,105.65994544315006,114.46747490486679,117.38199007558362,92.92766433306626,91.302643190225
99.35294590452882,86.7170474139435,90.9190601312846,166.49513915810124,107.98694022319539,105.44759568878355,115.99948384778969,118.38019707241125,92.62741611719446,91.25228924462047
98.50033520546873,86.62670348416407,89.23737523354222,168.96601580601367,108.85211336340612,106.99695468434697,114.55853382089556,119.12147938025355,94.46256948177319,92.0110932457369
95.01892754588937,88.5469959498953,89.8633975537842,170.87877706569904,108.92298304666403,106.23128259429015,117.951516495378,118.51849694001857,96.65940921991036,94.00167887339347
96.0448962168578,88.83286181793243,91.69294022316365,171.4382268096837,105.82353562414602,103.97663777528732,118.63899700252941,118.38341509027263,97.76746641334951,93.2477687837167
96.90234308692139,89.60765080794542,91.09537023655841,171.80480515037416,105.71119674316026,103.86974943207537,122.01096892753993,119.68226087087987,96.3674993033721,93.79449564656791
97.92773106746994,90.46778146814214,93.04891928719397,172.09908222783207,107.65291170652776,104.3081435849369,122.04722484465319,117.84770748391406,95.07560402966698,93.37471301229054
98.47009947767575,90.05537679783853,92.64881999793623,170.41572381360967,108.47348653903424,102.83213974206345,119.64525255633352,118.39619348467775,96.73744597873845,92.43936706365174
100.453857183905,89.61800563900417,94.10827643799516,169.29674311526156,108.25248482212892,101.5793501932691,120.68396645503512,118.62607638400553,99.48378236204948,92.86623862976552
103.57923220002145,89.40534757029526,92.35316898049078,169.4599335830795,109.97507470047611,103.24878375770841,120.47909386902778,118.52420146317823,98.47653895920598,91.29755631973072
100.67989616408701,89.9090439144791,94.65839504994213,170.16563167659092,109.72126084022591,103.26700680251261,121.9244318589471,117.3122926739351,94.76663644631763,92.73691296938208
97.76839145415967,86.89672286886076,94.18291944544131,173.259644291303,107.84791795752422,104.08641516570295,119.13208816303562,118.44849524392527,95.80853746157236,93.66715049818248
96.29494851791728,87.91776216726582,95.49839242500683,171.1822449033066,108.87124948720579,103.57208898487207,117.61380695818133,116.95972844872995,95.29581204510097,93.33328201187014
97.44126058159351,87.11661169345452,95.13863581888276,170.5221562037779,107.55592955600773,104.77864761137954,115.97618986220617,117.34120241587016,95.58712782062607,93.09814305110102
97.8516403124785,88.48830889349884,94.30565292807694,169.17811885095665,107.89145616280251,103.32668345191247,113.56923445270843,114.45406515016599,94.74618955316645,92.19221958716754
98.61135681570339,87.04954433279187,94.66128335461647,169.04844253931375,110.58603462459659,102.65410452618751,112.8197296246898,112.54299308773781,95.37240833082824,91.94072810679675
97.24572470564219,86.57977872405974,95.0325328278815,169.36670660608203,110.47072902144983,104.1736140573147,112.68211747777634,112.39494919725664,95.26707664372938,90.44703693289117
98.16749323389615,87.16346084997298,95.08785140534988,166.7381821645002,109.92477821513695,105.44005148978444,113.01891466100571,110.82238322385913,95.30929807169983,90.50958733684038
97.79783451336642,88.53861830923321,96.23652624389646,165.34843265992407,109.72755814076083,101.73970089796485,113.29792582980265,110.27327038513891,95.55932315923636,89.16515447020959
97.7331275624425,89.06692857183164,94.13260896689252,163.36492337199098,109.88983564510741,103.0685116168466,114.49637744462305,112.03244309890614,95.67115501746977,89.67336596953226
98.94980182522346,89.71033099603186,95.27544199216422,161.1913703588247,109.33283866286962,103.15425366134967,112.378362538344,113.71711749118762,97.42341349344177,88.83037603126725
100.34079134303889,90.03863806783838,95.60173036740395,163.4979592526037,109.98924952345308,103.66662792857481,112.40912028949327,116.38496716209828,97.73491475708065,89.5243647229541
101.15287515945666,88.85703262154489,96.31262414736777,165.82430189093034,107.58450617773757,102.70272333923245,115.03188550952434,116.89820993181952,97.57084367406968,90.24720213015289
102.83290746285701,89.03451664844724,96.0020470639554,167.85771227154714,108.34515412069132,100.59336335119822,114.80403977908249,117.21584314985074,98.3117476941996,91.22072902376854
101.9856267408165,88.12282618518479,94.73236664617833,165.73382058823694,109.85718192997072,100.96454412456384,114.14104114715997,117.48141435672632,98.08411200458951,93.30081269061628
104.96092743178447,88.64346124150693,94.55034828131798,165.090354776311,109.11655159523248,101.65139210007506,114.31030472724954,116.3665783764259,99.79408481289333,93.25902224488526
104.04820518711088,88.71715367021315,95.04160575197803,165.6737882669515,108.9942710924395,101.60487683275083,113.61870075820457,118.01755892784375,99.8019952119892,92.48583747959417
103.86145042422541,88.45759295799157,96.21184265430415,164.93511160797436,107.61702234910811,101.35117605579202,112.38837315236493,119.84366657273982,99.14119201809616,94.08396598442106
102.4355831628216,88.05842314058808,96.23968003370426,167.67434600849984,110.98446500735028,99.44412312733459,113.28711892625847,120.00498461523703,99.32244490500123,93.47471310962342
102.51973754472846,89.37308696756018,94.54373114768865,170.16221140295102,111.23484587011856,99.40838974760736,112.47640496376128,120.68354163347772,99.02778107888349,93.9270609512427
104.24676873212148,89.27878583089104,95.13952104250636,168.4713273367484,113.46907664569245,99.84468400541166,112.16173924274295,120.82337899834761,98.99735206031588,94.52256180402962
104.31809757848087,89.34973139375528,95.88310386520466,166.55572900541213,113.56110215710898,99.23856114606528,112.20400099936505,119.9876530856291,100.50475905813778,93.69046854523465
101.71447586775648,89.40288294539003,96.8867196770951,168.55990532860304,114.10902142996235,99.49211233782023,110.79328855787884,121.61032256879467,100.4281303099901,92.51855419840581
101.78035029774324,89.38150049551261,96.9965953866332,167.6231833554853,115.66455210312576,98.28238011248345,111.08725713620815,124.0557550918753,100.41167679292022,92.69717887167974
103.79133127229747,87.01097973399703,96.12154586352068,169.56165741005512,117.30783078789948,96.85705551397544,111.37892504785975,120.16635964997211,99.99091514055426,91.24931536174779
104.3651673631308,87.0194322998681,97.01040520484483,170.1990989298697,115.04236100199789,98.53086887644245,110.88447839474789,118.6898298029071,99.9184000429027,89.95334184185911
104.8979018675936,89.02446168902404,97.19371750834705,168.7737283515741,113.36179519375153,99.13117102457198,112.28837297284073,119.90840926251825,96.89523216641845,87.94332550968964
102.33310874099011,88.8912615917989,96.51955494148194,166.89239004737308,113.80655384256056,99.25449356219572,113.58254415098105,116.8401941896104,96.74472407430659,87.50064670329076
103.02618253872929,90.63416590529646,96.71105243533606,167.93706926947607,115.1919105007086,95.99198250157104,110.52288732196838,115.24698900983394,98.24482829103852,87.66283566675094
104.24897963077203,91.78204063016754,97.20578014974745,173.83800855949372,113.72686066783785,95.75488993060944,112.32123609938101,117.44781710937382,98.93509403378586,88.00750935345071
103.13285673227762,91.68616814287088,96.90020113398396,175.88494599590678,115.07348128631763,94.69064492451878,114.22371224249528,118.26561368632073,99.64570390164347,88.26381779523253
101.56261130659338,93.24418872488204,96.50640736567047,176.80790038157983,113.57557278457628,94.05506232664635,117.92278215939594,117.65819598517959,99.13695537173015,90.00122926686444
104.90270087267612,95.0954804059574,97.78465865376779,177.39909613178722,111.47261478477508,97.32714987330425,118.54434511421366,116.84019919025236,98.05610166426703,90.1977247525251
104.84911459333053,96.3948346926031,98.17967084996936,175.74578451120564,112.61250021502659,97.66854869136483,117.88000300675105,117.30067570175915,97.87060555901274,91.08669337151923
104.04275208340852,96.21588991569409,98.37767308951186,173.56389481137145,111.30077572770828,96.84198231083828,116.5059549076892,113.62903178268083,100.01894283216555,91.98964040097253
103.51259405723579,96.83557527007018,98.06717827224577,173.00866320246573,109.98758396627207,97.07219882100033,112.73376429222428,111.95667896132846,97.42659480083687,90.46018171831871
102.38997318115347,98.57633064721644,99.07410780875784,176.15050937171185,110.1045700752145,96.5462570700325,113.5484827833041,111.24932414445495,95.62028761534394,88.5766433894669
104.65910463251467,97.22905937540675,98.99538121823393,175.235441027443,110.81933658985253,97.0094613864975,113.70172511684619,110.79853443049063,94.73363498747761,87.9330193160651
104.64834218851364,97.30429617922518,97.7418146042351,174.2403638659839,111.2626780251788,95.44857815080124,117.09219710564366,112.27365690081761,95.99581184525555,90.11881124928261
105.35089247814768,96.37647837723726,98.95580251358338,173.94702280148292,111.1048736028248,96.74086219510836,116.32359795284322,109.93199521244816,95.26114685890693,89.94523938553756
104.66650612221483,96.86540317577624,98.6461070827958,172.38664841158266,109.56213696552591,96.61250756237398,114.9772089531743,108.35527813914064,94.01162614956185,89.99215010734734
105.65139107519204,96.64689945673825,96.88540537303992,171.69851614929155,106.98048989256377,96.71603718242665,114.21198392140863,108.31005376739868,93.26079581175397,91.93109517780884
104.73682528960013,97.21527807007007,97.86067191134917,171.8477116645667,104.96622001955147,93.90858480954344,112.27900997096778,110.92262332356025,93.92771352976746,92.88718121936974
105.00056100596069,97.94647130589507,97.1610767653812,175.32673161106842,105.82179382765948,93.96841915884055,111.43422130292132,110.61241558165054,97.11311901785335,93.23765084780032
106.94520776208269,96.97188181362013,95.34666345701798,174.78168917531602,104.72535712699688,93.23751865202242,111.38669582188709,108.91199079289731,96.85334368827131,94.51848716285582
108.16295325216096,97.94088845255811,96.3685560487484,174.77276114488055,104.41539587953805,93.80602591050686,109.74643438958789,110.67237193923869,97.05933600390767,96.10790611416311
110.68672899064104,97.58691802546568,98.24213453415354,172.715941676934,105.15455670624203,94.17864515955766,107.92006456585688,112.34063347748871,98.3279354990993,95.6548485116633
111.24263904963266,98.21544953810204,99.14808243676349,169.2734648045181,106.81234693346266,94.02811838849577,109.16941043254084,109.49777150802274,96.77532506207034,95.79164952484052
111.35040080626797,97.73759525365327,98.5107649065274,167.73542819340213,107.25929120238631,94.35819759849421,109.30920285453114,108.20701937000217,97.04133398426926,93.9967808265584
111.42317938092216,96.76071592945829,99.08782579837776,169.22084282575676,107.84043358493054,94.21025318498032,108.10240267301,107.69046365814275,96.89876268946279,94.17083491352967
112.45809042591199,97.69333015854617,99.7188788013009,172.74472589118258,109.88340110930943,93.36647571155214,107.91892554599427,109.69703518569014,96.03332498194446,93.56207123487268
112.4142160748177,98.48446239761752,98.25795679473774,176.00222421122191,110.01268915259357,94.5451256381192,109.29977431741335,110.09752416527756,95.15175711240586,93.87232333752772
113.09875211822722,99.4823361567913,98.47026648511317,179.03145863470917,113.03902685071165,93.44528270900437,110.32460334619341,109.90777579875754,94.65045912731928,92.16509608439135
114.60593509086787,98.05266699920435,101.28242890417529,182.77563728780098,113.30263803520123,93.70016692036556,110.06585017943713,110.25259369320466,96.2829425202646,92.33308630289383
113.74741531794672,96.24775848704643,101.79361353306224,183.18898949962795,111.91001769858453,94.35700132482324,108.78005768915003,111.22189345603883,98.20022126078875,91.88090526456106
113.78659114179364,97.74930615138472,101.85963837102206,181.85159570238548,111.36903985164078,94.08235120695952,108.59466467245127,110.59539640218435,96.99634270432847,91.52714176694883
113.5850033239209,97.35673862275256,101.38825217405073,180.99647769859385,110.72120999193665,95.39078841004073,111.26107968028631,108.1512490868707,96.07714485275784,90.85556125114338
114.6992855926056,96.78176965681176,101.62604421372781,182.85348957343334,107.16899660184072,94.55604847297694,112.35036581005696,108.25380873292139,94.47597679926491,92.51518714841578
113.20380147379639,98.98517825342715,100.62727030570831,181.54475730225158,107.56421522718142,97.64041598576098,112.42021177668708,107.37046736538447,95.27540636342725,91.12202915104035
109.93832054616772,100.75784658170402,99.64342845306717,183.70000898064808,107.55172071558225,96.68843348265816,113.17555504421937,107.61539093068329,95.37001774866225,92.1939801877855
112.33776312718153,100.77130734704707,100.62949740211604,178.23951171561586,107.04918292491085,95.83251255055282,113.20102281582727,106.14140557556273,97.17053236580512,92.69528376162341
110.06487506315833,101.64564443213256,100.9213320640669,181.38279081417906,105.90203572743597,95.53097518133988,112.59220381140483,105.30922751638539,99.38426817490563,91.94403750457195
110.38154810661813,103.303222736926,101.12829189901478,180.51078092929822,106.13246042002409,96.38818817377228,111.11665112081654,105.6466800520929,101.21952309419153,92.72539136783536
109.92915734782338,104.11528639357964,102.06288403209894,177.70943444563514,108.32841302865084,95.53034580872225,110.98290649188758,103.93698500478412,100.69327815584073,91.62183679805224
110.15286386668346,104.34362491356539,99.27620059286339,178.17417350807514,109.3228240398509,96.72948749005225,109.96613541469749,106.81699871050914,101.78216505757118,89.51905408282558
111.15310090094508,102.11994713332243,98.20660897976592,176.82226307097696,108.04706907710006,95.030812801777,109.67097278506692,108.13714723749905,101.68669843774845,89.1288384961354
111.45787091836354,103.4644765879162,98.40599214917178,177.562246368251,110.6581806482744,94.70867402315648,109.3497549455987,108.73338284878551,100.2764665133948,89.09823337747775
113.96043526378554,100.65964190172967,98.01193675980713,178.28679751039635,109.31141577900047,93.85577708722228,110.30103555635617,108.79580110956952,100.40762699056027,88.93121734922778
112.12400498081996,98.52825097488042,98.81623538726217,180.63108810846515,110.28322721530677,93.83260408170511,110.84090158596295,106.01447361291274,100.5341018311509,90.09987094777723
111.14263320443978,97.33132745003313,98.3270195008234,184.8658627042265,110.53488560567453,93.46594783159676,111.04041707055592,107.70353804570956,102.26401583322233,89.52542206758251
112.7605963513712,99.3947447247214,100.0603580547858,184.7155034299807,112.392274790664,94.1779285511224,113.09208490703415,106.74585522526489,100.05519699630348,88.90695094671182
113.79934449259575,101.04652038523834,99.89568414150357,183.48904217163505,113.74004247650404,93.90108987870646,112.52076790731125,106.66938546330704,98.65094953187368,88.62111366755914
115.0561084364575,100.03128438777355,100.3409805268019,183.7058786123824,113.41642871006732,94.37906222807118,112.23769793265458,103.88018392471609,100.0032203790223,86.84678333339865
117.88603504287477,98.5393114876994,102.61196323735864,187.60500598792933,112.57385430834255,93.96595021393476,112.81376456393073,104.40072181490565,98.57934739170008,86.28802155765138
117.93946439720797,98.51410306501545,101.77232426779894,186.93088488897342,113.7774730606874,95.67833056257811,113.37860214935974,105.0305636629959,98.35559993214835,86.21652516947614
119.56812938547843,94.78125648639731,102.684582461908,191.42685097690136,113.18442260767725,95.2326573705564,112.17878739228641,104.66384124646764,98.93826035431783,86.57082191247328
120.27579411134823,95.7891391208251,105.25398989924017,191.91246494871834,113.53479729052773,94.28239421981694,110.59531592352457,103.89576227115033,98.45708174655408,87.07935069595088
120.35824948936789,97.16939942191154,103.98359832477324,190.2024878863527,114.7838250041267,94.27148330902156,111.8717297541129,104.44481605286518,100.51989813996158,87.24496254228963
120.91400588756838,94.73389226743066,104.56503848766461,188.07129059032567,116.49074473397253,94.33984604291868,111.11169892858832,104.24672581236787,101.26976134303848,85.86008942158563
119.85774390030532,95.41908135022848,105.02726142951713,188.2128223503556,117.87174581702043,94.10644367781792,111.24863000617722,105.90067549578544,103.38716965038282,85.6469014620686
118.94738874895303,96.16031742115274,104.15105440996106,188.40090547328418,118.91362882472434,94.11289181013173,112.66313848924439,105.04412820488933,100.12657198143017,84.34099941262315
117.64257168404288,98.39041650436367,106.02813505612683,185.55359085604624,119.58206945115883,93.85599155150571,113.25835989613951,106.82050737850138,99.90255526470779,84.07957428073901
118.09103691989442,100.44977454772453,108.2048875348918,183.65030028032768,118.2333709280452,94.4576273442135,115.17958850367307,106.03205751962086,100.6538473280097,86.57225507857427
116.21582842414647,99.61565924230162,108.54354462886123,187.0463051869028,119.8865693491081,94.12602524532481,116.57350996881853,105.88910504826943,101.20829352338299,85.36601047903807
